8.7014 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
52.1788 	DATA 	Mouse:  Left button up, pos=(416,155)
52.1847 	EXP 	slider: markerPos = 52.666666666666664
52.2012 	EXP 	slider: markerPos = 52.666666666666664
52.5047 	DATA 	Mouse: Left button down, pos=(365,152)
52.5176 	EXP 	slider: markerPos = 44.166666666666664
52.5347 	EXP 	slider: markerPos = 44.166666666666664
52.5511 	EXP 	slider: markerPos = 44.166666666666664
52.5677 	EXP 	slider: markerPos = 44.166666666666664
52.5845 	EXP 	slider: markerPos = 44.166666666666664
52.6009 	EXP 	slider: markerPos = 44.166666666666664
52.6177 	EXP 	slider: markerPos = 44.166666666666664
52.6206 	DATA 	Mouse:  Left button up, pos=(365,152)
52.6346 	EXP 	slider: markerPos = 44.166666666666664
52.8543 	DATA 	Mouse: Left button down, pos=(285,161)
52.8674 	EXP 	slider: markerPos = 30.833333333333336
52.8844 	EXP 	slider: markerPos = 30.833333333333336
52.9010 	EXP 	slider: markerPos = 30.833333333333336
52.9176 	EXP 	slider: markerPos = 30.833333333333336
52.9345 	EXP 	slider: markerPos = 30.833333333333336
52.9455 	DATA 	Mouse:  Left button up, pos=(285,161)
52.9509 	EXP 	slider: markerPos = 30.833333333333336
52.9676 	EXP 	slider: markerPos = 30.833333333333336
53.1540 	DATA 	Mouse: Left button down, pos=(257,164)
53.1675 	EXP 	slider: markerPos = 26.166666666666664
53.1842 	EXP 	slider: markerPos = 26.166666666666664
53.2010 	EXP 	slider: markerPos = 26.166666666666664
53.2176 	EXP 	slider: markerPos = 26.166666666666664
53.2342 	EXP 	slider: markerPos = 26.166666666666664
53.2372 	DATA 	Mouse:  Left button up, pos=(257,164)
53.2510 	EXP 	slider: markerPos = 26.166666666666664
53.4267 	DATA 	Mouse: Left button down, pos=(371,161)
53.4509 	EXP 	slider: markerPos = 45.166666666666664
53.4675 	EXP 	slider: markerPos = 45.166666666666664
53.4842 	EXP 	slider: markerPos = 45.166666666666664
53.5006 	EXP 	slider: markerPos = 45.166666666666664
53.5179 	EXP 	slider: markerPos = 45.166666666666664
53.5210 	DATA 	Mouse:  Left button up, pos=(371,161)
53.5342 	EXP 	slider: markerPos = 45.166666666666664
53.7750 	DATA 	Mouse: Left button down, pos=(472,165)
53.8005 	EXP 	slider: markerPos = 62.0
53.8174 	EXP 	slider: markerPos = 62.0
53.8342 	EXP 	slider: markerPos = 62.0
53.8505 	EXP 	slider: markerPos = 62.0
53.8674 	EXP 	slider: markerPos = 62.0
53.8786 	DATA 	Mouse:  Left button up, pos=(472,165)
53.8842 	EXP 	slider: markerPos = 62.0
53.9009 	EXP 	slider: markerPos = 62.0
55.1702 	DATA 	Mouse: Left button down, pos=(100,167)
55.1836 	EXP 	slider: markerPos = 0.0
55.2003 	EXP 	slider: markerPos = 0.3333333333333355
55.2168 	EXP 	slider: markerPos = 0.3333333333333355
55.2339 	EXP 	slider: markerPos = 0.5000000000000004
55.2503 	EXP 	slider: markerPos = 0.5000000000000004
55.2668 	EXP 	slider: markerPos = 0.6666666666666654
55.2835 	EXP 	slider: markerPos = 1.0000000000000009
55.3002 	EXP 	slider: markerPos = 2.0000000000000018
55.3168 	EXP 	slider: markerPos = 3.166666666666668
55.3333 	EXP 	slider: markerPos = 6.333333333333336
55.3500 	EXP 	slider: markerPos = 10.833333333333334
55.3668 	EXP 	slider: markerPos = 22.166666666666668
55.3834 	EXP 	slider: markerPos = 30.666666666666664
55.4003 	EXP 	slider: markerPos = 37.666666666666664
55.4166 	EXP 	slider: markerPos = 43.333333333333336
55.4334 	EXP 	slider: markerPos = 48.0
55.4502 	EXP 	slider: markerPos = 51.66666666666667
55.4668 	EXP 	slider: markerPos = 54.333333333333336
55.4835 	EXP 	slider: markerPos = 55.166666666666664
55.5002 	EXP 	slider: markerPos = 57.00000000000001
55.5166 	EXP 	slider: markerPos = 57.333333333333336
55.5334 	EXP 	slider: markerPos = 57.833333333333336
55.5502 	EXP 	slider: markerPos = 58.333333333333336
55.5667 	EXP 	slider: markerPos = 59.5
55.5835 	EXP 	slider: markerPos = 60.33333333333333
55.6000 	EXP 	slider: markerPos = 61.33333333333333
55.6168 	EXP 	slider: markerPos = 61.83333333333333
55.6334 	EXP 	slider: markerPos = 62.33333333333333
55.6501 	EXP 	slider: markerPos = 63.33333333333333
55.6666 	EXP 	slider: markerPos = 63.66666666666667
55.6834 	EXP 	slider: markerPos = 64.0
55.7001 	EXP 	slider: markerPos = 64.33333333333333
55.7166 	EXP 	slider: markerPos = 64.33333333333333
55.7334 	EXP 	slider: markerPos = 64.33333333333333
55.7500 	EXP 	slider: markerPos = 64.33333333333333
55.7667 	EXP 	slider: markerPos = 64.33333333333333
55.7833 	EXP 	slider: markerPos = 64.33333333333333
55.8000 	EXP 	slider: markerPos = 64.33333333333333
55.8165 	EXP 	slider: markerPos = 64.33333333333333
55.8334 	EXP 	slider: markerPos = 64.33333333333333
55.8500 	EXP 	slider: markerPos = 64.33333333333333
55.8665 	EXP 	slider: markerPos = 64.33333333333333
55.8834 	EXP 	slider: markerPos = 64.33333333333333
55.9001 	EXP 	slider: markerPos = 64.33333333333333
55.9167 	EXP 	slider: markerPos = 64.33333333333333
55.9339 	EXP 	slider: markerPos = 64.33333333333333
55.9503 	EXP 	slider: markerPos = 64.33333333333333
55.9668 	EXP 	slider: markerPos = 64.33333333333333
55.9834 	EXP 	slider: markerPos = 64.33333333333333
56.0001 	EXP 	slider: markerPos = 64.33333333333333
56.0164 	EXP 	slider: markerPos = 64.33333333333333
56.0333 	EXP 	slider: markerPos = 64.33333333333333
56.0500 	EXP 	slider: markerPos = 64.33333333333333
56.0665 	EXP 	slider: markerPos = 64.33333333333333
56.0834 	EXP 	slider: markerPos = 64.33333333333333
56.1000 	EXP 	slider: markerPos = 64.33333333333333
56.1165 	EXP 	slider: markerPos = 64.33333333333333
56.1333 	EXP 	slider: markerPos = 64.33333333333333
56.1499 	EXP 	slider: markerPos = 64.33333333333333
56.1667 	EXP 	slider: markerPos = 64.33333333333333
56.1833 	EXP 	slider: markerPos = 63.16666666666666
56.2000 	EXP 	slider: markerPos = 61.0
56.2164 	EXP 	slider: markerPos = 57.666666666666664
56.2334 	EXP 	slider: markerPos = 54.50000000000001
56.2499 	EXP 	slider: markerPos = 50.83333333333333
56.2667 	EXP 	slider: markerPos = 46.666666666666664
56.2834 	EXP 	slider: markerPos = 45.33333333333333
56.3000 	EXP 	slider: markerPos = 45.166666666666664
56.3165 	EXP 	slider: markerPos = 44.833333333333336
56.3332 	EXP 	slider: markerPos = 44.833333333333336
56.3500 	EXP 	slider: markerPos = 44.833333333333336
56.3665 	EXP 	slider: markerPos = 44.833333333333336
56.3832 	EXP 	slider: markerPos = 44.833333333333336
56.4000 	EXP 	slider: markerPos = 44.833333333333336
56.4165 	EXP 	slider: markerPos = 44.833333333333336
56.4332 	EXP 	slider: markerPos = 44.833333333333336
56.4500 	EXP 	slider: markerPos = 44.833333333333336
56.4665 	EXP 	slider: markerPos = 44.833333333333336
56.4833 	EXP 	slider: markerPos = 44.833333333333336
56.4998 	EXP 	slider: markerPos = 44.833333333333336
56.5166 	EXP 	slider: markerPos = 44.833333333333336
56.5334 	EXP 	slider: markerPos = 44.833333333333336
56.5498 	EXP 	slider: markerPos = 44.833333333333336
56.5664 	EXP 	slider: markerPos = 44.833333333333336
56.5833 	EXP 	slider: markerPos = 44.833333333333336
56.5940 	DATA 	Mouse:  Left button up, pos=(369,127)
56.5998 	EXP 	slider: markerPos = 44.833333333333336
56.6169 	EXP 	slider: markerPos = 44.833333333333336
57.0806 	DATA 	Mouse: Left button down, pos=(644,190)
57.1161 	EXP 	slider: markerPos = 90.66666666666667
57.1490 	EXP 	slider: markerPos = 90.66666666666667
57.1662 	EXP 	slider: markerPos = 90.66666666666667
57.1828 	EXP 	slider: markerPos = 90.66666666666667
57.2006 	EXP 	slider: markerPos = 90.66666666666667
57.2146 	DATA 	Mouse:  Left button up, pos=(644,190)
57.2325 	EXP 	slider: markerPos = 90.66666666666667
57.2493 	EXP 	slider: markerPos = 90.66666666666667
57.5194 	DATA 	Mouse: Left button down, pos=(507,185)
57.5330 	EXP 	slider: markerPos = 67.83333333333333
57.5495 	EXP 	slider: markerPos = 67.83333333333333
57.5664 	EXP 	slider: markerPos = 67.83333333333333
57.5829 	EXP 	slider: markerPos = 67.83333333333333
57.5995 	EXP 	slider: markerPos = 67.83333333333333
57.6163 	EXP 	slider: markerPos = 67.83333333333333
57.6194 	DATA 	Mouse:  Left button up, pos=(507,185)
57.6328 	EXP 	slider: markerPos = 67.83333333333333
57.8696 	DATA 	Mouse: Left button down, pos=(370,199)
57.8828 	EXP 	slider: markerPos = 45.0
57.8994 	EXP 	slider: markerPos = 45.0
57.9165 	EXP 	slider: markerPos = 45.0
57.9327 	EXP 	slider: markerPos = 45.0
57.9496 	EXP 	slider: markerPos = 45.0
57.9666 	EXP 	slider: markerPos = 45.0
57.9784 	DATA 	Mouse:  Left button up, pos=(370,199)
57.9835 	EXP 	slider: markerPos = 45.0
58.0169 	EXP 	slider: markerPos = 45.0
60.8071 	DATA 	Mouse: Left button down, pos=(502,175)
60.8322 	EXP 	slider: markerPos = 67.0
60.8488 	EXP 	slider: markerPos = 67.0
60.8657 	EXP 	slider: markerPos = 67.0
60.8822 	EXP 	slider: markerPos = 67.0
60.8990 	EXP 	slider: markerPos = 67.0
60.9021 	DATA 	Mouse:  Left button up, pos=(502,175)
60.9156 	EXP 	slider: markerPos = 67.0
64.2671 	DATA 	Mouse: Left button down, pos=(683,503)
64.3716 	DATA 	Mouse:  Left button up, pos=(683,503)
64.5883 	DATA 	Keypress: escape
64.6341 	EXP 	slider: status = STOPPED
64.6474 	EXP 	slider: autoDraw = False
64.6499 	EXP 	slider: status = STOPPED
64.6609 	INFO 	saved data to 'C:\\Users\\erang\\Desktop\\Reading_task\\psychopy_experiment\\data/066158_slider_2024-06-19_14h27.13.762.csv'
64.6615 	INFO 	saved data to C:\Users\erang\Desktop\Reading_task\psychopy_experiment\data/066158_slider_2024-06-19_14h27.13.762.psydat
64.7068 	EXP 	window1: mouseVisible = True
64.9301 	DEBUG 	Saving data for slider ExperimentHandler
