51.0904 	EXP 	slider: markerPos = 1.8333333333333313
51.1067 	EXP 	slider: markerPos = 2.3333333333333317
51.1235 	EXP 	slider: markerPos = 3.0000000000000027
51.1398 	EXP 	slider: markerPos = 3.666666666666668
51.1564 	EXP 	slider: markerPos = 4.333333333333334
51.1732 	EXP 	slider: markerPos = 4.833333333333334
51.1900 	EXP 	slider: markerPos = 5.333333333333334
51.2064 	EXP 	slider: markerPos = 6.333333333333336
51.2231 	EXP 	slider: markerPos = 7.833333333333331
51.2401 	EXP 	slider: markerPos = 9.166666666666668
51.2563 	EXP 	slider: markerPos = 10.666666666666668
51.2731 	EXP 	slider: markerPos = 11.833333333333334
51.2898 	EXP 	slider: markerPos = 12.333333333333336
51.3064 	EXP 	slider: markerPos = 12.666666666666664
51.3231 	EXP 	slider: markerPos = 12.833333333333336
51.3397 	EXP 	slider: markerPos = 13.166666666666666
51.3564 	EXP 	slider: markerPos = 13.333333333333336
51.3733 	EXP 	slider: markerPos = 13.666666666666666
51.3902 	EXP 	slider: markerPos = 13.83333333333333
51.4065 	EXP 	slider: markerPos = 14.166666666666666
51.4233 	EXP 	slider: markerPos = 14.666666666666666
51.4399 	EXP 	slider: markerPos = 15.166666666666668
51.4564 	EXP 	slider: markerPos = 16.166666666666668
51.4729 	EXP 	slider: markerPos = 17.0
51.4898 	EXP 	slider: markerPos = 19.0
51.5065 	EXP 	slider: markerPos = 21.333333333333332
51.5229 	EXP 	slider: markerPos = 22.499999999999996
51.5398 	EXP 	slider: markerPos = 24.5
51.5562 	EXP 	slider: markerPos = 27.333333333333332
51.5729 	EXP 	slider: markerPos = 28.666666666666664
51.5898 	EXP 	slider: markerPos = 29.500000000000004
51.6065 	EXP 	slider: markerPos = 29.500000000000004
51.6229 	EXP 	slider: markerPos = 29.666666666666664
51.6399 	EXP 	slider: markerPos = 29.666666666666664
51.6563 	EXP 	slider: markerPos = 29.666666666666664
51.6729 	EXP 	slider: markerPos = 29.666666666666664
51.6898 	EXP 	slider: markerPos = 29.666666666666664
51.7065 	EXP 	slider: markerPos = 29.666666666666664
51.7229 	EXP 	slider: markerPos = 29.666666666666664
51.7398 	EXP 	slider: markerPos = 29.666666666666664
51.7565 	EXP 	slider: markerPos = 29.666666666666664
51.7731 	EXP 	slider: markerPos = 29.666666666666664
51.7761 	DATA 	Mouse:  Left button up, pos=(278,149)
51.7900 	EXP 	slider: markerPos = 29.666666666666664
52.4755 	DATA 	Mouse: Left button down, pos=(278,162)
52.4896 	EXP 	slider: markerPos = 29.666666666666664
52.5059 	EXP 	slider: markerPos = 29.666666666666664
52.5227 	EXP 	slider: markerPos = 29.666666666666664
52.5395 	EXP 	slider: markerPos = 29.666666666666664
52.5559 	EXP 	slider: markerPos = 29.666666666666664
52.5727 	EXP 	slider: markerPos = 30.333333333333336
52.5896 	EXP 	slider: markerPos = 31.333333333333336
52.6059 	EXP 	slider: markerPos = 33.166666666666664
52.6227 	EXP 	slider: markerPos = 36.16666666666667
52.6395 	EXP 	slider: markerPos = 37.0
52.6560 	EXP 	slider: markerPos = 39.33333333333333
52.6726 	EXP 	slider: markerPos = 40.166666666666664
52.6897 	EXP 	slider: markerPos = 40.166666666666664
52.7061 	EXP 	slider: markerPos = 40.33333333333333
52.7229 	EXP 	slider: markerPos = 40.33333333333333
52.7398 	EXP 	slider: markerPos = 40.33333333333333
52.7561 	EXP 	slider: markerPos = 40.33333333333333
52.7724 	EXP 	slider: markerPos = 40.33333333333333
52.7894 	EXP 	slider: markerPos = 40.33333333333333
52.8059 	EXP 	slider: markerPos = 40.33333333333333
52.8228 	EXP 	slider: markerPos = 40.33333333333333
52.8395 	EXP 	slider: markerPos = 40.33333333333333
52.8562 	EXP 	slider: markerPos = 40.33333333333333
52.8727 	EXP 	slider: markerPos = 40.33333333333333
52.8894 	EXP 	slider: markerPos = 40.33333333333333
52.9062 	EXP 	slider: markerPos = 40.33333333333333
52.9227 	EXP 	slider: markerPos = 40.33333333333333
52.9396 	EXP 	slider: markerPos = 40.33333333333333
52.9562 	EXP 	slider: markerPos = 40.33333333333333
52.9724 	EXP 	slider: markerPos = 40.33333333333333
52.9893 	EXP 	slider: markerPos = 40.33333333333333
53.0059 	EXP 	slider: markerPos = 40.33333333333333
53.0224 	EXP 	slider: markerPos = 40.33333333333333
53.0395 	EXP 	slider: markerPos = 40.33333333333333
53.0563 	EXP 	slider: markerPos = 40.33333333333333
53.0724 	EXP 	slider: markerPos = 42.666666666666664
53.0893 	EXP 	slider: markerPos = 44.166666666666664
