participant,band,channel,statistic,p_value,p_value_corrected,significant
19,theta,2RB,-0.359792658750429,0.7191764002386793,0.7495078835637355,False
19,theta,3RB,-3.780359482464877,0.0001784095461379069,0.00032533505472206553,True
19,theta,4RB,-6.793849706926896,3.59419434649003e-11,1.0445627319486648e-10,True
19,theta,5RB,-12.17939914208942,1.4193821378574244e-29,1.0154041447749267e-28,True
19,theta,1RC,1.9584958946689406,0.05080899737602972,0.06898155848132502,False
19,theta,2RC,-2.1019524758624213,0.0361305096170489,0.04941378521155217,True
19,theta,3RC,-4.558036566772416,6.715122386434245e-06,1.4033851279514265e-05,True
19,theta,4RC,-8.61914700718238,1.2553000567235275e-16,4.490111741357234e-16,True
19,theta,5RC,-11.04767821976398,3.480602557906046e-25,2.0231002367828893e-24,True
19,theta,1RD,2.802957489694684,0.005289474243812906,0.008408907772215389,True
19,theta,2RD,0.9767919739601816,0.3292137983384784,0.3733766249448597,False
19,theta,3RD,-6.739000578218363,5.0642149856318275e-11,1.4491445958884921e-10,True
19,theta,4RD,-10.42699825567178,7.077154268479671e-23,3.656529705381163e-22,True
19,alpha,1Z,-3.4858197644526707,0.0005403498294042295,0.0009663948872037182,True
19,alpha,2Z,-2.5260480159160164,0.011888481980770728,0.017977704458726467,True
19,alpha,3Z,-3.1499235232259095,0.0017455157762024255,0.0029785865538867074,True
19,alpha,4Z,2.137009009068878,0.03315313637198304,0.04636453658036726,True
19,alpha,6Z,-12.521382845051642,6.08819156519525e-31,4.5296145245052664e-30,True
19,alpha,7Z,-14.537821930317547,2.529113701596157e-39,2.6134174916493623e-38,True
19,alpha,8Z,-14.09460474707845,1.9338364580981e-37,1.7984679060312327e-36,True
19,alpha,9Z,-13.965755940952569,6.761226666512381e-37,5.7163098180513767e-36,True
19,alpha,1L,-4.383472734722113,1.465439626775566e-05,2.930879253551132e-05,True
19,alpha,2L,-2.323480564350396,0.020612405188904236,0.029720212132838663,True
19,alpha,3L,-1.9352439796172305,0.0536066929338694,0.07225249917173703,False
19,alpha,4L,1.4730861310229404,0.14144935344279977,0.17195803751869776,False
19,alpha,5L,0.24540745901109315,0.8062564246305326,0.8194737430670987,False
19,alpha,6L,-4.163880769824962,3.772342987234556e-05,7.087432279046742e-05,True
19,alpha,7L,-6.816735756123931,3.1131018449859164e-11,9.191062589958421e-11,True
19,alpha,8L,-10.551181248857473,2.4781787113922792e-23,1.316974972339897e-22,True
19,alpha,9L,-9.845038207033468,8.761881784497924e-21,4.074275029791535e-20,True
19,alpha,10L,-9.979257027297667,2.926761099239901e-21,1.4712907147530315e-20,True
19,alpha,1R,-1.37728311878933,0.1691313695766983,0.20295764349203796,False
19,alpha,2R,-4.1414497001202575,4.1454120687950885e-05,7.710466447958865e-05,True
19,alpha,3R,-4.374601050614791,1.5236951824510442e-05,2.9918308141358123e-05,True
19,alpha,4R,-2.561801915575087,0.01074826911469986,0.016386705371591592,True
19,alpha,5R,-6.664301591433226,8.050318454499004e-11,2.2687261099042645e-10,True
