band,channel,coef,p_value,p_value_corrected,significant
alpha,1Z,-0.006528266058509653,0.6212114921286374,0.9795105997518307,False
alpha,2Z,-0.006315163338279048,0.5604444075833428,0.9795105997518307,False
alpha,3Z,0.0019885981545081665,0.8117160965905068,0.9795105997518307,False
alpha,4Z,-0.00963138152240938,0.03872876453337929,0.9795105997518307,False
alpha,6Z,0.0007431538455443244,0.8083641581749287,0.9795105997518307,False
alpha,7Z,0.01204655830307834,0.33922321642311337,0.9795105997518307,False
alpha,8Z,0.007767930164284062,0.6034192108939689,0.9795105997518307,False
alpha,9Z,-0.002829165115588454,0.8311993471411026,0.9795105997518307,False
alpha,1L,-0.01114158270509049,0.39142017584906086,0.9795105997518307,False
alpha,2L,0.0024326436217964697,0.8651580100854743,0.9795105997518307,False
alpha,3L,0.0015533675787060225,0.8757907334171007,0.9795105997518307,False
alpha,4L,0.0014271736786704982,0.8329979405310941,0.9795105997518307,False
alpha,5L,0.00017945142968611022,0.9675570571783124,0.9795105997518307,False
alpha,6L,0.0005400955083889302,0.892576088573179,0.9795105997518307,False
alpha,7L,0.004457212132068629,0.5340113850291679,0.9795105997518307,False
alpha,8L,0.007864767483332199,0.5587334666181694,0.9795105997518307,False
alpha,9L,0.0010919034616202474,0.9434905132215778,0.9795105997518307,False
alpha,10L,0.0028784613963809655,0.8603595282178036,0.9795105997518307,False
alpha,1R,-0.010525989532425124,0.4501070235702499,0.9795105997518307,False
alpha,2R,0.0019755360689939962,0.8728997863201295,0.9795105997518307,False
alpha,3R,0.0027729422569073136,0.7604293811643383,0.9795105997518307,False
alpha,4R,0.00023139846376942513,0.9615809976539624,0.9795105997518307,False
alpha,5R,-0.0011869343189526286,0.6637992218912359,0.9795105997518307,False
alpha,6R,0.00025632994267876856,0.9261560647306357,0.9795105997518307,False
alpha,7R,0.004688110743317776,0.6247660703543125,0.9795105997518307,False
alpha,8R,0.011567921557567973,0.5412067488583909,0.9795105997518307,False
alpha,9R,0.011422121223715042,0.5546630091815594,0.9795105997518307,False
alpha,10R,-0.006600306253319599,0.6305185474582027,0.9795105997518307,False
alpha,1LA,0.0035688056906217464,0.709957488176248,0.9795105997518307,False
alpha,2LA,-0.002004232734477278,0.8358556294335501,0.9795105997518307,False
alpha,3LA,0.0017927457557726477,0.8055848768802385,0.9795105997518307,False
alpha,1LB,0.00917131304079706,0.6572896911784369,0.9795105997518307,False
alpha,2LB,0.002307564072958088,0.8827616671561338,0.9795105997518307,False
alpha,3LB,-0.00892195590361144,0.5233889779815302,0.9795105997518307,False
alpha,4LB,-0.004028224242259929,0.7269218974486462,0.9795105997518307,False
alpha,5LB,0.0033513268321193716,0.7091236198117141,0.9795105997518307,False
alpha,1LC,0.022247737712058537,0.4196890924336578,0.9795105997518307,False
alpha,2LC,-0.0024261779082515597,0.9102930363178812,0.9795105997518307,False
alpha,3LC,-0.017769285410173946,0.3233127573406154,0.9795105997518307,False
alpha,4LC,-0.004619190045395906,0.7720823077677764,0.9795105997518307,False
alpha,5LC,0.011397545445452949,0.5536475493299273,0.9795105997518307,False
alpha,1LD,0.04824654272449832,0.22285918906473845,0.9795105997518307,False
alpha,2LD,0.008743120930188962,0.7708197597083787,0.9795105997518307,False
alpha,3LD,-0.009245731117757783,0.6374279312650666,0.9795105997518307,False
alpha,4LD,0.0038313281231527525,0.8345051062867282,0.9795105997518307,False
alpha,1RA,0.002934107734325143,0.6878110043239055,0.9795105997518307,False
alpha,2RA,0.0038148315106687363,0.5787908995579045,0.9795105997518307,False
alpha,3RA,-0.01106497650654928,0.2444308903084712,0.9795105997518307,False
alpha,1RB,-0.006311716895950836,0.6548380789071975,0.9795105997518307,False
alpha,2RB,-0.003247817134434239,0.7803783372957802,0.9795105997518307,False
alpha,3RB,0.0027284656446881403,0.7985184584238977,0.9795105997518307,False
alpha,4RB,0.01159745016909975,0.2672884623020234,0.9795105997518307,False
alpha,5RB,0.0011076174793714139,0.938596931365125,0.9795105997518307,False
alpha,1RC,0.0012026087403591468,0.9442526840604674,0.9795105997518307,False
alpha,2RC,-0.010419550710587054,0.46856607047270826,0.9795105997518307,False
alpha,3RC,0.02291215484311227,0.26019664947031396,0.9795105997518307,False
alpha,4RC,0.0033995481384515294,0.8178950980986118,0.9795105997518307,False
alpha,5RC,0.01124166189643014,0.5191698572793012,0.9795105997518307,False
alpha,1RD,-0.006418888379082853,0.7605501106522372,0.9795105997518307,False
alpha,2RD,-0.022127810333343156,0.19141784951658025,0.9795105997518307,False
alpha,3RD,-0.006439665613100315,0.683812000879636,0.9795105997518307,False
alpha,4RD,-0.004597666606809307,0.775359907374181,0.9795105997518307,False
beta,1Z,-0.0009391330547833159,0.9518167761467126,0.9795105997518307,False
beta,2Z,0.0012649943006920418,0.924585574741425,0.9795105997518307,False
beta,3Z,0.005418749804777617,0.47219623520622767,0.9795105997518307,False
beta,4Z,-0.008202502570184653,0.04479128543616974,0.9795105997518307,False
beta,6Z,0.0022733411086519814,0.3642865469773767,0.9795105997518307,False
beta,7Z,0.0062844201609718224,0.49231766668400967,0.9795105997518307,False
beta,8Z,-0.00784775371316815,0.7059357702994047,0.9795105997518307,False
beta,9Z,-0.009946127486285894,0.6917285457341733,0.9795105997518307,False
beta,1L,-0.010983627930912945,0.5269419275263254,0.9795105997518307,False
beta,2L,0.009099297282404693,0.5977979224464725,0.9795105997518307,False
beta,3L,0.008874203188262406,0.4517573506067021,0.9795105997518307,False
beta,4L,0.0030826574640071265,0.6268522037442963,0.9795105997518307,False
beta,5L,0.00285276497399734,0.5472261048528171,0.9795105997518307,False
beta,6L,0.0020882647009202123,0.5433200135029657,0.9795105997518307,False
beta,7L,0.004775135607843659,0.45829668469679796,0.9795105997518307,False
beta,8L,0.006733022778002084,0.581311101616934,0.9795105997518307,False
beta,9L,0.004343901497988618,0.8470109595376555,0.9795105997518307,False
beta,10L,0.02158298340120552,0.5105239831884185,0.9795105997518307,False
beta,1R,-0.001166930591735023,0.9474882501398062,0.9795105997518307,False
beta,2R,0.004860196274357776,0.7539599690719061,0.9795105997518307,False
beta,3R,0.005322528806181493,0.6011359097267821,0.9795105997518307,False
beta,4R,0.002598853494394318,0.6118197742848879,0.9795105997518307,False
beta,5R,-0.00011229551618516904,0.9528742330429555,0.9795105997518307,False
beta,6R,-0.0007453467044982865,0.7818574246394393,0.9795105997518307,False
beta,7R,0.0017385171498105613,0.7934726699934782,0.9795105997518307,False
beta,8R,-0.0017645756875296708,0.9160945227759882,0.9795105997518307,False
beta,9R,-0.008233233236369965,0.809105933702458,0.9795105997518307,False
beta,10R,-0.019730991631566035,0.5495082853630338,0.9795105997518307,False
beta,1LA,0.002457976236869002,0.8552481081098828,0.9795105997518307,False
beta,2LA,0.0011222804160507336,0.9099917265405819,0.9795105997518307,False
beta,3LA,0.0020155892839214535,0.7865697979021522,0.9795105997518307,False
beta,1LB,0.012816984203492636,0.6383059780323599,0.9795105997518307,False
beta,2LB,0.0008977207010431769,0.9699866369785058,0.9795105997518307,False
beta,3LB,-0.017941926751885256,0.5511051953012928,0.9795105997518307,False
beta,4LB,0.00035238464865617675,0.9795105997518307,0.9795105997518307,False
beta,5LB,0.005857693657278667,0.5593861527886388,0.9795105997518307,False
beta,1LC,-0.007908032097737812,0.8025595513204231,0.9795105997518307,False
beta,2LC,0.01397363835264456,0.5067536643684505,0.9795105997518307,False
beta,3LC,-0.026247769629244494,0.2858691919890012,0.9795105997518307,False
beta,4LC,0.00592754758645851,0.7837723709563376,0.9795105997518307,False
beta,5LC,0.01753362290833657,0.5351940363004215,0.9795105997518307,False
beta,1LD,0.044008547622241025,0.25867455389098915,0.9795105997518307,False
beta,2LD,0.013365258957435719,0.6600568538527747,0.9795105997518307,False
beta,3LD,-0.0045576991670391144,0.8917794037752946,0.9795105997518307,False
beta,4LD,0.011616393048051033,0.6687774197209055,0.9795105997518307,False
beta,1RA,0.0005537861061699209,0.9606268292110298,0.9795105997518307,False
beta,2RA,-0.002604643062332942,0.7043430098850287,0.9795105997518307,False
beta,3RA,-0.012344241190378143,0.13659918761405113,0.9795105997518307,False
beta,1RB,0.003196525939625819,0.8972782548168836,0.9795105997518307,False
beta,2RB,0.00452007315522581,0.813222912082469,0.9795105997518307,False
beta,3RB,-0.025651703997547144,0.29723282475009793,0.9795105997518307,False
beta,4RB,-0.0018871568074865653,0.8677656668238911,0.9795105997518307,False
beta,5RB,-0.010899911947474377,0.4538580894215035,0.9795105997518307,False
beta,1RC,0.018668661578462895,0.5181674371000402,0.9795105997518307,False
beta,2RC,-0.01703354424641717,0.5603838965693803,0.9795105997518307,False
beta,3RC,0.04109835748588414,0.14431410277223525,0.9795105997518307,False
beta,4RC,-0.0105838075905216,0.6970521999981263,0.9795105997518307,False
beta,5RC,-0.011919608211266109,0.66077959170574,0.9795105997518307,False
beta,1RD,0.005933655587809896,0.8682448435226885,0.9795105997518307,False
beta,2RD,-0.01517660647991965,0.4881281196086762,0.9795105997518307,False
beta,3RD,-0.034138087481839566,0.26927339349024415,0.9795105997518307,False
beta,4RD,-0.01040419827972351,0.677619075823075,0.9795105997518307,False
