participant,band,channel,statistic,p_value,p_value_corrected,significant
8,beta,2L,43131.0,0.8564410479598195,0.8704810651394886,False
8,beta,3L,41847.0,0.4824879465870503,0.5644198620452286,False
8,beta,4L,39479.0,0.09613398085035445,0.1324512625049328,False
8,beta,5L,27162.0,2.637343792680778e-11,1.816836834957869e-10,True
8,beta,6L,35702.0,0.0013855843029208996,0.0035794261158789906,True
8,beta,7L,42220.0,0.5817428886817675,0.6440724838976711,False
8,beta,8L,42558.0,0.6791763383067887,0.7260160857762225,False
8,beta,9L,24901.0,3.3595895384817196e-14,2.975636448369523e-13,True
8,beta,10L,24494.0,9.267336283807148e-15,1.1491496991920864e-13,True
8,beta,1R,38929.0,0.05912894027937498,0.08941449505661583,False
8,beta,2R,42148.0,0.5618619606391468,0.6333716647204928,False
8,beta,3R,41668.0,0.4383431640862717,0.5328877681048794,False
8,beta,4R,38107.0,0.02634913156451733,0.04415259883783985,True
8,beta,5R,33099.0,2.0937585224936206e-05,7.636060493800264e-05,True
8,beta,6R,34070.0,0.0001132239656311705,0.00035099429345662855,True
8,beta,7R,18201.0,6.734171607947233e-25,4.175186396927285e-23,True
8,beta,8R,27964.0,2.2999586735444793e-10,1.2963403432705247e-09,True
8,beta,9R,20998.0,4.7936375430242035e-20,1.486027638337503e-18,True
8,beta,10R,23808.0,9.948469996266889e-16,1.5420128494213678e-14,True
8,beta,1LA,39083.0,0.06804663762471723,0.1004497983983921,False
8,beta,2LA,35026.0,0.0005163193392613377,0.0015243713825810923,True
8,beta,3LA,39435.0,0.09261549196934733,0.1305036477749894,False
8,beta,1LB,33046.0,1.9013399572554523e-05,7.367692334364878e-05,True
8,beta,2LB,36339.0,0.003293075462414696,0.007291809952489684,True
8,beta,3LB,39335.0,0.08500306477059232,0.12256255850643542,False
8,beta,4LB,43066.0,0.8357745829626033,0.8636337357280234,False
8,beta,5LB,36148.0,0.0025568771038907805,0.006097168478508784,True
8,beta,1LC,41797.0,0.46991927765325503,0.5602883695096502,False
8,beta,2LC,37595.0,0.015143146780224378,0.026825002867826037,True
8,beta,3LC,38491.0,0.03891408521227874,0.06186341751695594,False
8,beta,4LC,39963.0,0.1422803565628723,0.18377879389371007,False
8,beta,5LC,29670.0,1.6319448737473136e-08,7.22718444088096e-08,True
8,beta,1LD,36148.0,0.0025568771038907805,0.006097168478508784,True
8,beta,2LD,36621.0,0.004736118493685196,0.009472236987370392,True
8,beta,3LD,42770.0,0.7432901523325492,0.781084566857933,False
8,beta,4LD,28702.0,1.5395951962996978e-09,7.954575180881773e-09,True
8,beta,1RA,38187.0,0.028630216703571056,0.04671245883214225,True
8,beta,2RA,31946.0,2.325568069449713e-06,9.612348020392146e-06,True
8,beta,3RA,24583.0,1.2310153430421331e-14,1.2720491878102042e-13,True
8,beta,1RB,37881.0,0.02073364005821156,0.0357079356558088,True
8,beta,2RB,36576.0,0.004472925533087002,0.009472236987370392,True
8,beta,3RB,37467.0,0.013104562059983822,0.02462069235512112,True
8,beta,4RB,40010.0,0.14754257194438308,0.18668651960309698,False
8,beta,5RB,37535.0,0.014155148379110487,0.02581232939720148,True
8,beta,1RC,33754.0,6.644440376201083e-05,0.000216818580697088,True
8,beta,2RC,33469.0,4.0536082982168825e-05,0.0001396242858274704,True
8,beta,3RC,35273.0,0.000746668729188012,0.0021042482368025793,True
8,beta,4RC,42515.0,0.6664330516189683,0.7248920912346672,False
8,beta,5RC,27844.0,1.67439382782685e-10,1.038124173252647e-09,True
8,beta,1RD,36599.0,0.004605743549559239,0.009472236987370392,True
8,beta,2RD,39730.0,0.11829568068474625,0.1560496213288142,False
8,beta,3RD,36315.0,0.0031909979660699386,0.007291809952489684,True
8,beta,4RD,28806.0,1.9984830919475763e-09,9.531227053903826e-09,True
9,theta,1Z,33478.0,1.2297290500428548e-08,1.906080027566425e-07,True
9,theta,2Z,35324.0,5.550824308389885e-07,2.9697235737556842e-06,True
9,theta,3Z,33924.0,3.2204590560569314e-08,3.9933692295105953e-07,True
9,theta,4Z,35342.0,5.747852078236808e-07,2.9697235737556842e-06,True
9,theta,6Z,41701.0,0.008666440050604735,0.010746385662749871,True
9,theta,7Z,38031.0,6.458998679676784e-05,0.00011441654803998873,True
9,theta,8Z,37580.0,3.1300323751301425e-05,6.260064750260285e-05,True
9,theta,9Z,35690.0,1.1185106932217989e-06,4.117991987807016e-06,True
9,theta,1L,37066.0,1.3262407727788575e-05,2.835411307320316e-05,True
9,theta,2L,42175.0,0.01436758206420787,0.017130578615017076,True
9,theta,3L,40878.0,0.003365026407197667,0.00434649244263032,True
9,theta,4L,39994.0,0.001104874519611242,0.0015568686412703865,True
9,theta,5L,40279.0,0.001599821746750839,0.002204198851078934,True
9,theta,6L,37935.0,5.548565971352485e-05,0.00010424578491631943,True
9,theta,7L,38983.0,0.00027275609481176936,0.00041246043605682196,True
9,theta,8L,36871.0,9.487022204634865e-06,2.231912159758079e-05,True
9,theta,9L,35875.0,1.5829323022569449e-06,4.613166651196237e-06,True
9,theta,10L,35799.0,1.373235778423671e-06,4.481085171698295e-06,True
9,theta,1R,31564.0,1.4525827653961268e-10,3.659167598931938e-09,True
9,theta,2R,34477.0,1.0234602761795781e-07,1.0575756187188973e-06,True
9,theta,3R,35695.0,1.1291268353664397e-06,4.117991987807016e-06,True
9,theta,4R,44422.0,0.10764478407498637,0.11506856228705441,False
9,theta,5R,45138.0,0.17975722817870432,0.18889742622168929,False
9,theta,6R,45182.0,0.18514709771428828,0.19131866763809788,False
9,theta,7R,43992.0,0.07682055421432075,0.08355919932084012,False
9,theta,8R,39675.0,0.000720955585464956,0.0010395173557866807,True
9,theta,9R,38520.0,0.00013741191857361213,0.0002129884737890988,True
9,theta,10R,34933.0,2.574070584984507e-07,1.994904703362993e-06,True
9,theta,1LA,41881.0,0.010535962201766157,0.01280842463744121,True
9,theta,2LA,39560.0,0.0006160983731880355,0.0009094785508966239,True
9,theta,3LA,40642.0,0.0025245051522517275,0.0033301982859490873,True
9,theta,1LB,43435.0,0.04799268914299889,0.054100849579380564,False
9,theta,2LB,47842.0,0.7400541937522691,0.7400541937522691,False
9,theta,3LB,38017.0,6.317941617960399e-05,0.00011441654803998873,True
9,theta,4LB,35685.0,1.1079906343404125e-06,4.117991987807016e-06,True
9,theta,5LB,38262.0,9.263192684172433e-05,0.00015522106659964616,True
9,theta,1LC,28134.0,1.458792411096745e-14,9.044512948799819e-13,True
9,theta,2LC,47106.0,0.5441051357183447,0.5530248920415963,False
9,theta,3LC,40317.0,0.0016794171878575658,0.0022635622966775885,True
9,theta,4LC,35994.0,1.974333504444577e-06,5.100361553148491e-06,True
9,theta,5LC,43171.0,0.03789252519551321,0.0443271049456947,True
9,theta,1LD,35522.0,8.127237959164367e-07,3.5992053819156483e-06,True
9,theta,2LD,43293.0,0.042309959186632946,0.048578101288356344,True
9,theta,3LD,31645.0,1.7705649672251313e-10,3.659167598931938e-09,True
9,theta,4LD,35278.0,5.07644201661829e-07,2.9697235737556842e-06,True
9,theta,1RA,35972.0,1.8955824744394382e-06,5.100361553148491e-06,True
9,theta,2RA,38320.0,0.00010129682646725995,0.0001652737694992136,True
9,theta,3RA,43703.0,0.0604691496386423,0.0669479870999254,False
9,theta,1RB,36222.0,2.9989071559055032e-06,7.437289746645648e-06,True
9,theta,2RB,35893.0,1.6369301020373746e-06,4.613166651196237e-06,True
9,theta,3RB,37915.0,5.37485805283044e-05,0.00010413787477358977,True
9,theta,4RB,37178.0,1.603941623057255e-05,3.3148126876516605e-05,True
9,theta,5RB,41354.0,0.005877914461043866,0.007437361154790198,True
9,theta,1RC,36929.0,1.0486619392973105e-05,2.3220371513011877e-05,True
9,theta,2RC,35434.0,6.864878242733478e-07,3.2740188542267354e-06,True
9,theta,3RC,35858.0,1.5335095461163833e-06,4.613166651196237e-06,True
9,theta,4RC,35729.0,1.2039308867791029e-06,4.146873054461354e-06,True
9,theta,5RC,38399.0,0.00011433527999644889,0.0001817637784558931,True
9,theta,1RD,38232.0,8.842956481674733e-05,0.0001522953616288426,True
9,theta,2RD,34761.0,1.8237706260000373e-07,1.6153396973143188e-06,True
9,theta,3RD,35025.0,3.0899632099059203e-07,2.128641322379634e-06,True
9,theta,4RD,36885.0,9.719617469914215e-06,2.231912159758079e-05,True
9,alpha,1Z,33588.0,1.5632176373205606e-08,2.422987337846869e-07,True
9,alpha,2Z,36352.0,3.7941649049512025e-06,1.6802730293355326e-05,True
9,alpha,3Z,37206.0,1.681575288924837e-05,5.212883395666995e-05,True
9,alpha,4Z,39053.0,0.00030180090024038887,0.0007796523256210046,True
9,alpha,6Z,48367.0,0.8920289474477248,0.9066523728157202,False
9,alpha,7Z,47923.0,0.7630067548123841,0.7884403133061302,False
9,alpha,8Z,47706.0,0.7020413014868749,0.737738316816716,False
9,alpha,9Z,45436.0,0.2186130692132412,0.29465239763523815,False
9,alpha,1L,37432.0,2.4532374770613677e-05,7.242891598943086e-05,True
9,alpha,2L,41179.0,0.004804410082772052,0.00930854453537085,True
9,alpha,3L,39308.0,0.0004339483597156758,0.001076191932094876,True
9,alpha,4L,43064.0,0.03434726518290814,0.060843726895437274,False
9,alpha,5L,41073.0,0.004243821417960292,0.008770564263784603,True
9,alpha,6L,38143.0,7.699715300914169e-05,0.00020755754289420803,True
9,alpha,7L,45735.0,0.2633225327486046,0.33318361286558135,False
9,alpha,8L,45059.0,0.17037405322133603,0.2400725295391553,False
9,alpha,9L,43166.0,0.037720182304792876,0.06320679197019347,False
9,alpha,10L,44757.0,0.13786861465759498,0.20848424655538753,False
9,alpha,1R,32088.0,5.145450359523265e-10,1.5950896114522122e-08,True
9,alpha,2R,35982.0,1.9309968579975513e-06,9.976817099654015e-06,True
9,alpha,3R,43738.0,0.062281325861111785,0.10161690008918238,False
9,alpha,4R,42996.0,0.03224473559903943,0.05879922373942485,False
9,alpha,5R,44945.0,0.1574874580365787,0.23248148567304477,False
9,alpha,6R,43132.0,0.036565846358988525,0.06297451317381357,False
9,alpha,7R,44412.0,0.10683054398228486,0.16558734317254153,False
9,alpha,8R,47049.0,0.5300682876185598,0.6085969228213094,False
9,alpha,9R,47285.0,0.5893520645820559,0.6452225756535006,False
9,alpha,10R,46731.0,0.4552757110797172,0.5534724330773032,False
9,alpha,1LA,39623.0,0.0006716408981506336,0.0015422865068644178,True
9,alpha,2LA,37201.0,1.667454463787576e-05,5.212883395666995e-05,True
9,alpha,3LA,36797.0,8.343317834577763e-06,3.3827750696553416e-05,True
9,alpha,1LB,40552.0,0.002258149129111332,0.004827767103617331,True
9,alpha,2LB,45111.0,0.1765080543852935,0.2431888749308488,False
9,alpha,3LB,36891.0,9.820959879644542e-06,3.3827750696553416e-05,True
9,alpha,4LB,33298.0,8.274557148997983e-09,1.7100751441262498e-07,True
9,alpha,5LB,37532.0,2.893152599259052e-05,8.153430052457328e-05,True
9,alpha,1LC,35394.0,6.355652710102346e-07,4.9256308503293186e-06,True
9,alpha,2LC,46294.0,0.36291106280908014,0.4500097178832594,False
9,alpha,3LC,36862.0,9.340314938655914e-06,3.3827750696553416e-05,True
9,alpha,4LC,35719.0,1.1814485176595042e-06,7.765445853005597e-06,True
9,alpha,5LC,35077.0,3.424317370215799e-07,3.0329668136197077e-06,True
9,alpha,1LD,39541.0,0.0006002055957792294,0.0014312594976273931,True
9,alpha,2LD,46835.0,0.47906129751329984,0.5711884701120113,False
9,alpha,3LD,31327.0,8.097717816781654e-11,5.0205850464046256e-09,True
9,alpha,4LD,41163.0,0.00471570988189634,0.00930854453537085,True
9,alpha,1RA,40087.0,0.0012481793457231264,0.0027638256941012085,True
9,alpha,2RA,45662.0,0.25186464940336184,0.32532517214600903,False
9,alpha,3RA,45008.0,0.16451454615136574,0.23720702003220173,False
9,alpha,1RB,35854.0,1.5220981245077695e-06,8.579098519952882e-06,True
9,alpha,2RB,36213.0,2.950219911433992e-06,1.407027957760827e-05,True
9,alpha,3RB,41963.0,0.011500746160706374,0.02160746248375137,True
9,alpha,4RB,47312.0,0.5963248476669052,0.6452225756535006,False
9,alpha,5RB,45496.0,0.22711674382373082,0.29960081100151725,False
9,alpha,1RC,34230.0,6.137693114175509e-08,7.610739461577631e-07,True
9,alpha,2RC,35750.0,1.252491266613806e-06,7.765445853005597e-06,True
9,alpha,3RC,43914.0,0.07208734328855909,0.1146003918946324,False
9,alpha,4RC,47122.0,0.5480782660275054,0.6178336817037334,False
9,alpha,5RC,47340.0,0.6035953127081134,0.6452225756535006,False
9,alpha,1RD,34521.0,1.1200899716764856e-07,1.1574263040657019e-06,True
9,alpha,2RD,36837.0,8.944080574748736e-06,3.3827750696553416e-05,True
9,alpha,3RD,47039.0,0.5276247882145709,0.6085969228213094,False
9,alpha,4RD,48589.0,0.9578605082813665,0.9578605082813665,False
9,beta,1Z,47398.0,0.6187807966482577,0.7238567809847543,False
9,beta,2Z,48300.0,0.8722853468938214,0.9166388391087614,False
9,beta,3Z,48548.0,0.9456672468570091,0.9611699886087633,False
9,beta,4Z,43782.0,0.06462299874350058,0.10937822062050007,False
9,beta,6Z,35589.0,9.235378634218168e-07,3.3681969136560384e-06,True
9,beta,7Z,33480.0,1.2351239070245846e-08,7.657768223552424e-08,True
9,beta,8Z,34376.0,8.311899287664158e-08,4.2944812986264817e-07,True
9,beta,9Z,36655.0,6.507106549033302e-06,2.1233716107371828e-05,True
9,beta,1L,44683.0,0.13068454969038099,0.1976205385561859,False
9,beta,2L,44908.0,0.15346781094106476,0.22127916926386082,False
9,beta,3L,43794.0,0.06527409940255649,0.10937822062050007,False
9,beta,4L,45415.0,0.2156915104548992,0.30392894655008523,False
9,beta,5L,39803.0,0.0008570333117253353,0.0018977166188203854,True
9,beta,6L,44213.0,0.09161984608551468,0.14201076143254776,False
9,beta,7L,37916.0,5.383419655190531e-05,0.00014511826896600562,True
9,beta,8L,37552.0,2.989703889139097e-05,8.425529142119273e-05,True
9,beta,9L,38572.0,0.0001486205359277033,0.0003839363844799002,True
9,beta,10L,36095.0,2.37801762403229e-06,8.190949593888998e-06,True
9,beta,1R,47597.0,0.6720990789299421,0.7441096945295789,False
9,beta,2R,43626.0,0.05663588544883398,0.10032642565222019,False
9,beta,3R,43511.0,0.05128904602296136,0.09352708392422367,False
9,beta,4R,31526.0,1.3233503277231996e-10,1.6409544063767676e-09,True
9,beta,5R,39205.0,0.0003751287015735883,0.0008945376729831721,True
9,beta,6R,35187.0,4.250514455352977e-07,1.7568793082125637e-06,True
9,beta,7R,33878.0,2.91968861752947e-08,1.645642675334792e-07,True
9,beta,8R,33315.0,8.591659197493102e-09,5.918698558273026e-08,True
9,beta,9R,31253.0,6.736613426683474e-11,1.0441750811359384e-09,True
9,beta,10R,37380.0,2.2504121434688897e-05,6.644073947384341e-05,True
9,beta,1LA,42511.0,0.02020758472774092,0.0379657652460587,True
9,beta,2LA,35576.0,9.00957519645389e-07,3.3681969136560384e-06,True
9,beta,3LA,34957.0,2.7000005393168435e-07,1.2876925649049561e-06,True
9,beta,1LB,45673.0,0.2535685702933299,0.34176633387361854,False
9,beta,2LB,48386.0,0.8976406306071263,0.9275619849606971,False
9,beta,3LB,35077.0,3.424317370215799e-07,1.5164834068098539e-06,True
9,beta,4LB,28279.0,2.224260377380355e-14,6.895207169879101e-13,True
