PID,Date,Timestamp,BlockNo,BlockType,Paragraph_id,Reading_time
13,2024/ 08/ 28,1724872264,0,ND,R1,99.1931379000016
13,2024/ 08/ 28,1724872264,1,D,R2,142.27401960000861
13,2024/ 08/ 28,1724872264,2,ND,R3,99.1917140000005
13,2024/ 08/ 28,1724872264,3,D,R4,100.18668529999559
13,2024/ 08/ 28,1724872264,4,ND,R5,113.22565459999896
13,2024/ 08/ 28,1724872264,5,D,R6,100.22388109999883
13,2024/ 08/ 28,1724872264,6,ND,R7,141.286898499995
13,2024/ 08/ 28,1724872264,7,D,R8,114.21292499999981
