PID,Date,Timestamp,BlockNo,BlockType,Paragraph_id,Reading_time
9,2024/ 06/ 13,1718315174,0,D,R5,106.00381479999999
9,2024/ 06/ 13,1718315174,1,D,R6,118.00236940000002
9,2024/ 06/ 13,1718315174,2,ND,R7,105.1080786
9,2024/ 06/ 13,1718315174,3,ND,R8,103.50066429999993
