PID,Date,Timestamp,BlockNo,BlockType,Paragraph_id,Reading_time
5,2024/ 08/ 20,1724206996,0,ND,R1,99.19601379999949
5,2024/ 08/ 20,1724206996,1,D,R2,142.26523109999835
5,2024/ 08/ 20,1724206996,2,ND,R3,99.20253600000069
5,2024/ 08/ 20,1724206996,3,D,R4,100.15472050000244
5,2024/ 08/ 20,1724206996,4,ND,R5,113.21798789999957
5,2024/ 08/ 20,1724206996,5,D,R6,114.20522320000237
5,2024/ 08/ 20,1724206996,6,ND,R7,141.28325699999914
5,2024/ 08/ 20,1724206996,7,D,R8,114.18581239999912
