PID,Date,Timestamp,BlockNo,BlockType,Paragraph_id,Reading_time
8,2024/ 06/ 14,1718399825,0,D,R5,108.03112899999542
8,2024/ 06/ 14,1718399825,1,ND,R6,117.17113479999534
8,2024/ 06/ 14,1718399825,2,D,R7,108.00361220000195
8,2024/ 06/ 14,1718399825,3,ND,R8,110.18221579999954
