PID,Date,Timestamp,BlockNo,BlockType,Paragraph_id,Reading_time
3,2024/ 08/ 19,1724101312,0,D,R1,78.55981159999988
3,2024/ 08/ 19,1724101312,1,D,R2,102.02695349999999
3,2024/ 08/ 19,1724101312,2,ND,R3,79.49101209999981
3,2024/ 08/ 19,1724101312,3,ND,R4,82.06663639999988
3,2024/ 08/ 19,1724101312,4,D,R5,76.00479170000017
3,2024/ 08/ 19,1724101312,5,D,R6,96.23367929999995
3,2024/ 08/ 19,1724101312,6,ND,R7,114.35191669999995
3,2024/ 08/ 19,1724101312,7,ND,R8,92.90324349999992
