PID,Date,Timestamp,BlockNo,BlockType,Paragraph_id,Reading_time
4,2024/ 06/ 07,1717805873,0,D,R1,100.21238609999997
4,2024/ 06/ 07,1717805873,1,ND,R2,141.28073089999992
4,2024/ 06/ 07,1717805873,2,D,R3,100.18315289999998
4,2024/ 06/ 07,1717805873,3,ND,R4,99.19561199999998
