PID,Date,Timestamp,BlockNo,BlockType,Paragraph_id,Reading_time
31,2024/ 09/ 11,1726077303,0,D,R1,100.15678310001385
31,2024/ 09/ 11,1726077303,1,D,R2,142.27242139998998
31,2024/ 09/ 11,1726077303,2,ND,R3,99.20197710000502
31,2024/ 09/ 11,1726077303,3,ND,R4,99.20348370001011
31,2024/ 09/ 11,1726077303,4,D,R5,114.21273060000385
31,2024/ 09/ 11,1726077303,5,D,R6,114.2067165000044
31,2024/ 09/ 11,1726077303,6,ND,R7,141.28577030000451
31,2024/ 09/ 11,1726077303,7,ND,R8,113.23264230000495
