PID,Date,Timestamp,BlockNo,BlockType,Paragraph_id,Reading_time
21,2024/ 09/ 05,1725555773,0,ND,R1,99.20131449995097
21,2024/ 09/ 05,1725555773,1,D,R2,142.27017220004927
21,2024/ 09/ 05,1725555773,2,ND,R3,99.20112879993394
21,2024/ 09/ 05,1725555773,3,D,R4,100.17664349998813
21,2024/ 09/ 05,1725555773,4,ND,R5,113.23115269991104
21,2024/ 09/ 05,1725555773,5,D,R6,114.18659119994845
21,2024/ 09/ 05,1725555773,6,ND,R7,141.2906326999655
21,2024/ 09/ 05,1725555773,7,D,R8,114.2077143000206
