PID,Date,Timestamp,BlockNo,BlockType,Paragraph_id,Reading_time
17,2024/ 08/ 30,1725040959,0,ND,R1,99.19916449999437
17,2024/ 08/ 30,1725040959,1,D,R2,142.01477670000168
17,2024/ 08/ 30,1725040959,2,ND,R3,99.18897350001498
17,2024/ 08/ 30,1725040959,3,D,R4,100.17617419999442
17,2024/ 08/ 30,1725040959,4,ND,R5,113.2184685000102
17,2024/ 08/ 30,1725040959,5,D,R6,114.21387400000822
17,2024/ 08/ 30,1725040959,6,ND,R7,141.29088270000648
17,2024/ 08/ 30,1725040959,7,D,R8,114.20759060001001
