PID,Date,Timestamp,BlockNo,BlockType,Paragraph_id,Reading_time
26,2024/ 09/ 09,1725914802,0,D,R1,100.1571067001205
26,2024/ 09/ 09,1725914802,1,ND,R2,124.73206069995649
26,2024/ 09/ 09,1725914802,2,D,R3,98.00561350001954
26,2024/ 09/ 09,1725914802,3,ND,R4,94.94555990002118
26,2024/ 09/ 09,1725914802,4,D,R5,108.85404750006273
26,2024/ 09/ 09,1725914802,5,ND,R6,103.36697490001097
26,2024/ 09/ 09,1725914802,6,D,R7,128.00613829982467
26,2024/ 09/ 09,1725914802,7,ND,R8,104.41899339994416
