PID,Date,Timestamp,BlockNo,BlockType,Paragraph_id,Reading_time
10,2024/ 08/ 23,1724440184,0,D,R1,62.15737029998854
10,2024/ 08/ 23,1724440184,1,ND,R2,65.30135249999876
10,2024/ 08/ 23,1724440184,2,D,R3,50.88525089999894
10,2024/ 08/ 23,1724440184,3,ND,R4,58.1727847999864
10,2024/ 08/ 23,1724440184,4,D,R5,70.24780189999728
10,2024/ 08/ 23,1724440184,5,ND,R6,61.40476740000304
10,2024/ 08/ 23,1724440184,6,D,R7,84.6330667000002
10,2024/ 08/ 23,1724440184,7,ND,R8,58.20392349999747
