PID,Date,Timestamp,BlockNo,BlockType,Paragraph_id,Reading_time
12,2024/ 08/ 27,1724798193,0,ND,R1,99.22005200000012
12,2024/ 08/ 27,1724798193,1,ND,R2,141.28021489999992
12,2024/ 08/ 27,1724798193,2,D,R3,86.40243480000004
12,2024/ 08/ 27,1724798193,3,D,R4,100.15837140000008
12,2024/ 08/ 27,1724798193,4,ND,R5,113.22180160000016
12,2024/ 08/ 27,1724798193,5,ND,R6,113.23087780000014
12,2024/ 08/ 27,1724798193,6,D,R7,142.27085719999968
12,2024/ 08/ 27,1724798193,7,D,R8,114.20497760000035
