PID,Date,Timestamp,BlockNo,BlockType,Paragraph_id,Reading_time
7,2024/ 08/ 21,1724281274,0,D,R1,100.15361310000299
7,2024/ 08/ 21,1724281274,1,D,R2,142.2635420000006
7,2024/ 08/ 21,1724281274,2,ND,R3,99.1903267000016
7,2024/ 08/ 21,1724281274,3,ND,R4,99.19376639999973
7,2024/ 08/ 21,1724281274,4,D,R5,114.20412870000291
7,2024/ 08/ 21,1724281274,5,D,R6,114.18662520000362
7,2024/ 08/ 21,1724281274,6,ND,R7,141.28017860000546
7,2024/ 08/ 21,1724281274,7,ND,R8,113.22186819999479
