PID,Date,Timestamp,BlockNo,BlockType,Paragraph_id,Reading_time
9,2024/ 08/ 22,1724369667,0,ND,R1,99.19057299999986
9,2024/ 08/ 22,1724369667,1,D,R2,142.26659970000037
9,2024/ 08/ 22,1724369667,2,ND,R3,99.2031334000003
9,2024/ 08/ 22,1724369667,3,D,R4,100.15628029999789
9,2024/ 08/ 22,1724369667,4,ND,R5,113.22601759999816
9,2024/ 08/ 22,1724369667,5,D,R6,114.18387739999889
9,2024/ 08/ 22,1724369667,6,ND,R7,141.2826141000005
9,2024/ 08/ 22,1724369667,7,D,R8,114.21039419999943
