PID,Date,Timestamp,BlockNo,BlockType,Paragraph_id,Reading_time
6,2024/ 06/ 11,1718148283,0,ND,R1,99.19900849999999
6,2024/ 06/ 11,1718148283,1,D,R2,142.27037770000004
6,2024/ 06/ 11,1718148283,2,ND,R3,99.19286569999986
6,2024/ 06/ 11,1718148283,3,D,R4,100.18360989999996
