PID,Date,Timestamp,BlockNo,BlockType,Paragraph_id,Reading_time
8,2024/ 08/ 22,1724359394,0,ND,R1,99.1927039000002
8,2024/ 08/ 22,1724359394,1,ND,R2,141.27722260000064
8,2024/ 08/ 22,1724359394,2,D,R3,100.18327950000003
8,2024/ 08/ 22,1724359394,3,D,R4,100.15727590000006
8,2024/ 08/ 22,1724359394,4,ND,R5,113.23172130000057
8,2024/ 08/ 22,1724359394,5,ND,R6,113.22927380000056
8,2024/ 08/ 22,1724359394,6,D,R7,142.26874869999938
8,2024/ 08/ 22,1724359394,7,D,R8,114.21068710000054
